wave length	n	k	Energy	WL	-delta	beta		WL			Energy		Energy	beta	Energy	beta		Energy	delta	beta
0.15227739	0.99999954	1.934642E-8	81419.9580121514	1.5227739E-5	4.59999999979921E-7	1.934642E-8		0.0012758821488	0.00219774411781931	0.00111854154313313	971.751192824589		81419.9580121514	1.934642E-8	971.751192824589	0.00111854154313313		10.09378	-0.27415	0.98081
0.1523148	0.99999954	1.9363056E-8	81399.9604765919	1.523148E-5	4.59999999979921E-7	1.9363056E-8		0.0012882681504	0.0022286715942506	0.00114952849493907	962.40833060651		81399.9604765919	1.9363056E-8	962.40833060651	0.00114952849493907		10.0948	-0.27409	0.98073
0.15235224	0.99999954	1.9376817E-8	81379.9567370982	1.5235224E-5	4.59999999979921E-7	1.9376817E-8		0.001300654152	0.0022593657150107	0.00118064095988158	953.243410704924		81379.9567370982	1.9376817E-8	953.243410704924	0.00118064095988158		10.09581	-0.27403	0.98064
0.15240842	0.99999954	1.9397572E-8	81349.9588802246	1.5240842E-5	4.59999999979921E-7	1.9397572E-8		0.0013130401536	0.00229014797597699	0.00121149770683004	944.251397492068		81349.9588802246	1.9397572E-8	944.251397492068	0.00121149770683004		10.09683	-0.27396	0.98055
0.15246465	0.99999954	1.941829E-8	81319.9564620389	1.5246465E-5	4.59999999979921E-7	1.941829E-8		0.0013254261552	0.00232098929545011	0.00124254541144247	935.42744357034		81319.9564620389	1.941829E-8	935.42744357034	0.00124254541144247		10.09785	-0.2739	0.98046
0.15250215	0.99999954	1.9432096E-8	81299.9600333504	1.5250215E-5	4.59999999979921E-7	1.9432096E-8		0.0013378121568	0.00235199830850697	0.00127424038671903	926.766881058739		81299.9600333504	1.9432096E-8	926.766881058739	0.00127424038671903		10.09887	-0.27383	0.98037
0.15255845	0.99999954	1.9461302E-8	81269.9571869012	1.5255845E-5	4.59999999979921E-7	1.9461302E-8		0.0013501981584	0.00238287695891127	0.00130638757772942	918.265213358922		81269.9571869012	1.9461302E-8	918.265213358922	0.00130638757772942		10.09989	-0.27377	0.98028
0.152596	0.99999954	1.9480753E-8	81249.9587145142	1.52596E-5	4.59999999979921E-7	1.9480753E-8		0.00136258416	0.00241363296227692	0.00133896021973747	909.918107370337		81249.9587145142	1.9480753E-8	909.918107370337	0.00133896021973747		10.10091	-0.27371	0.98019
0.15261478	0.99999954	1.9491657E-8	81239.9605071016	1.5261478E-5	4.59999999979921E-7	1.9491657E-8		0.0013749701616	0.00244393008802407	0.00137221923276189	901.721386126115		81239.9605071016	1.9491657E-8	901.721386126115	0.00137221923276189		10.10193	-0.27364	0.9801
0.15263357	0.99999954	1.9502566E-8	81229.9594381498	1.5263357E-5	4.59999999979921E-7	1.9502566E-8		0.0013873561632	0.00247408267686534	0.001405694438381	893.671021823447		81229.9594381498	1.9502566E-8	893.671021823447	0.001405694438381		10.10295	-0.27358	0.98001
0.15266176	0.99999954	1.9518907E-8	81214.9597908474	1.5266176E-5	4.59999999979921E-7	1.9518907E-8		0.0013997421648	0.00250228862412424	0.00144007557350466	885.763129223983		81214.9597908474	1.9518907E-8	885.763129223983	0.00144007557350466		10.10397	-0.27351	0.97992
0.15268996	0.99999954	1.953532E-8	81199.9603641261	1.5268996E-5	4.59999999979921E-7	1.953532E-8		0.0014121281664	0.00253028752179494	0.00147394602857331	877.993959401559		81199.9603641261	1.953532E-8	877.993959401559	0.00147394602857331		10.10499	-0.27345	0.97983
0.15270877	0.99999954	1.9534141E-8	81189.9585072947	1.5270877E-5	4.59999999979921E-7	1.9534141E-8		0.001424514168	0.00255746898075569	0.00150512704506684	870.359893816093		81189.9585072947	1.9534141E-8	870.359893816093	0.00150512704506684		10.10601	-0.27339	0.97974
0.15272758	0.99999954	1.9533023E-8	81179.9591141299	1.5272758E-5	4.59999999979921E-7	1.9533023E-8		0.0014369001696	0.00258541371972716	0.00153648322135494	862.857438693979		81179.9591141299	1.9533023E-8	862.857438693979	0.00153648322135494		10.10703	-0.27332	0.97965
0.15275581	0.99999954	1.9526769E-8	81164.9566716972	1.5275581E-5	4.59999999979921E-7	1.9526769E-8		0.0014492861712	0.0026149526818304	0.0015682052447664	855.483219696646		81164.9566716972	1.9526769E-8	855.483219696646	0.0015682052447664		10.10805	-0.27326	0.97956
0.15278404	0.99999954	1.9520447E-8	81149.9597732852	1.5278404E-5	4.59999999979921E-7	1.9520447E-8		0.0014616721728	0.00264457150456891	0.00160024777688721	848.233976860177		81149.9597732852	1.9520447E-8	848.233976860177	0.00160024777688721		10.10907	-0.27319	0.97947
0.15280287	0.99999954	1.9530021E-8	81139.9596093974	1.5280287E-5	4.59999999979921E-7	1.9530021E-8		0.0014740581744	0.00267428688479176	0.00163267782802258	841.10655979006		81139.9596093974	1.9530021E-8	841.10655979006	0.00163267782802258		10.11009	-0.27313	0.97938
0.15281229	0.99999954	1.9534779E-8	81134.9577969154	1.5281229E-5	4.59999999979921E-7	1.9534779E-8		0.001486444176	0.00270403737667617	0.00166550835370868	834.097923096172		81134.9577969154	1.9534779E-8	834.097923096172	0.00166550835370868		10.11111	-0.27307	0.97929
0.15282171	0.99999954	1.9539599E-8	81129.9566010615	1.5282171E-5	4.59999999979921E-7	1.9539599E-8		0.0014988301776	0.00273381644506257	0.00169866481560189	827.205122054116		81129.9566010615	1.9539599E-8	827.205122054116	0.00169866481560189		10.11213	-0.273	0.9792
0.15283489	0.99999954	1.9556584E-8	81122.9602088895	1.5283489E-5	4.59999999979921E-7	1.9556584E-8		0.0015112161792	0.00276346692955373	0.00173228124387112	820.425308479916		81122.9602088895	1.9556584E-8	820.425308479916	0.00173228124387112		10.11315	-0.27294	0.97911
0.15284997	0.99999954	1.9575974E-8	81114.9567121276	1.5284997E-5	4.59999999979921E-7	1.9575974E-8		0.0015236021808	0.00279303829509419	0.00176618069403015	813.755726805928		81114.9567121276	1.9575974E-8	813.755726805928	0.00176618069403015		10.11418	-0.27287	0.97902
0.15286316	0.99999954	1.9593713E-8	81107.9576007718	1.5286316E-5	4.59999999979921E-7	1.9593713E-8		0.0015359881824	0.00282197585933601	0.00180057591350617	807.193710346609		81107.9576007718	1.9593713E-8	807.193710346609	0.00180057591350617		10.1152	-0.27281	0.97893
0.15287824	0.99999955	1.9613985E-8	81099.9570638699	1.5287824E-5	4.50000000040696E-7	1.9613985E-8		0.001548374184	0.00285058060817105	0.0018352314664136	800.736677743524		81099.9570638699	1.9613985E-8	800.736677743524	0.0018352314664136		10.11622	-0.27275	0.97884
0.15289143	0.99999955	1.9622696E-8	81092.9605406922	1.5289143E-5	4.50000000040696E-7	1.9622696E-8		0.0015607601856	0.00287893916964302	0.00186879262750495	794.382129579613		81092.9605406922	1.9622696E-8	794.382129579613	0.00186879262750495		10.11724	-0.27268	0.97875
0.15290652	0.99999955	1.9617093E-8	81084.9576590979	1.5290652E-5	4.50000000040696E-7	1.9617093E-8		0.0015731461872	0.0029071712275739	0.00190179143463	788.127645153409		81084.9576590979	1.9617093E-8	788.127645153409	0.00190179143463		10.11827	-0.27262	0.97867
0.15291972	0.99999955	1.9593412E-8	81077.9584215823	1.5291972E-5	4.50000000040696E-7	1.9593412E-8		0.0015855321888	0.00293626904225477	0.0019351972062851	781.970879404451		81077.9584215823	1.9593412E-8	781.970879404451	0.0019351972062851		10.11929	-0.27255	0.97858
0.15293481	0.99999955	1.9542202E-8	81069.9585006187	1.5293481E-5	4.50000000040696E-7	1.9542202E-8		0.0015979181904	0.00296586862126694	0.00196883884128783	775.909559981689		81069.9585006187	1.9542202E-8	775.909559981689	0.00196883884128783		10.12031	-0.27249	0.97849
0.15294424	0.99999955	1.9498018E-8	81064.9600141856	1.5294424E-5	4.50000000040696E-7	1.9498018E-8		0.001610304192	0.00299558403438016	0.00200286142560359	769.941484447182		81064.9600141856	1.9498018E-8	769.941484447182	0.00200286142560359		10.12133	-0.27243	0.9784
0.15295368	0.99999955	1.9447378E-8	81059.9568444512	1.5295368E-5	4.50000000040696E-7	1.9447378E-8		0.0016226901936	0.00302538579526128	0.00203716798607629	764.064517607867		81059.9568444512	1.9447378E-8	764.064517607867	0.00203716798607629		10.12236	-0.27236	0.97831
0.15296311	0.99999955	1.9394928E-8	81054.9595912374	1.5296311E-5	4.50000000040696E-7	1.9394928E-8		0.0016350761952	0.00305524976765408	0.0020717979149202	758.276588968592		81054.9595912374	1.9394928E-8	758.276588968592	0.0020717979149202		10.12338	-0.2723	0.97822
0.15297255	0.99999955	1.9348602E-8	81049.9576558017	1.5297255E-5	4.50000000040696E-7	1.9348602E-8		0.0016474621968	0.00308518129268636	0.00210677897471098	752.575690300052		81049.9576558017	1.9348602E-8	752.575690300052	0.00210677897471098		10.12441	-0.27223	0.97813
0.15298199	0.99999955	1.9318506E-8	81044.9563376709	1.5298199E-5	4.50000000040696E-7	1.9318506E-8		0.0016598481984	0.00311513505211042	0.0021420034703573	746.959873315606		81044.9563376709	1.9318506E-8	746.959873315606	0.0021420034703573		10.12543	-0.27217	0.97804
0.15298576	0.99999955	1.9317971E-8	81042.9591616893	1.5298576E-5	4.50000000040696E-7	1.9317971E-8		0.0016722342	0.00314512976149393	0.00217767631145472	741.427247451344		81042.9591616893	1.9317971E-8	741.427247451344	0.00217767631145472		10.12645	-0.27211	0.97795
0.15299142	0.99999955	1.931717E-8	81039.960933757	1.5299142E-5	4.50000000040696E-7	1.931717E-8		0.0016846202016	0.00317513893368181	0.00221348586116008	735.975977744087		81039.960933757	1.931717E-8	735.975977744087	0.00221348586116008		10.12748	-0.27204	0.97786
0.1529952	0.99999955	1.9334926E-8	81037.9587072013	1.529952E-5	4.50000000040696E-7	1.9334926E-8		0.0016970062032	0.00320520969001577	0.00224987753053337	730.604282802306		81037.9587072013	1.9334926E-8	730.604282802306	0.00224987753053337		10.1285	-0.27198	0.97777
0.15300086	0.99999955	1.9361594E-8	81034.9608492397	1.5300086E-5	4.50000000040696E-7	1.9361594E-8		0.0017093922048	0.00323528044634973	0.00228626919990666	725.310432865266		81034.9608492397	1.9361594E-8	725.310432865266	0.00228626919990666		10.12953	-0.27191	0.97768
0.15300464	0.99999955	1.9406391E-8	81032.9588697441	1.5300464E-5	4.50000000040696E-7	1.9406391E-8		0.0017217782064	0.00326520568084976	0.00232381318100136	720.092747945936		81032.9588697441	1.9406391E-8	720.092747945936	0.00232381318100136		10.13055	-0.27185	0.97759
0.15300747	0.99999955	1.944041E-8	81031.4600979939	1.5300747E-5	4.50000000040696E-7	1.944041E-8		0.001734164208	0.00329512994319566	0.00236136486007905	714.949596053478		81031.4600979939	1.944041E-8	714.949596053478	0.00236136486007905		10.13158	-0.27179	0.9775
0.1530103	0.99999955	1.9474122E-8	81029.9613816848	1.530103E-5	4.50000000040696E-7	1.9474122E-8		0.0017465502096	0.00332461312136576	0.00239949388207099	709.879391491386		81029.9613816848	1.9474122E-8	709.879391491386	0.00239949388207099		10.1326	-0.27172	0.97741
0.15301219	0.99999955	1.9515037E-8	81028.9605030815	1.5301219E-5	4.50000000040696E-7	1.9515037E-8		0.0017589362112	0.00335395781931944	0.00243780416327855	704.880593227507		81028.9605030815	1.9515037E-8	704.880593227507	0.00243780416327855		10.13363	-0.27166	0.97732
0.15301408	0.99999955	1.9555769E-8	81027.9596492035	1.5301408E-5	4.50000000040696E-7	1.9555769E-8		0.0017713222128	0.00338304831804635	0.00247649404847633	699.95170333247		81027.9596492035	1.9555769E-8	699.95170333247	0.00247649404847633		10.13466	-0.27159	0.97723
0.15301691	0.99999955	1.9617955E-8	81026.4610623754	1.5301691E-5	4.50000000040696E-7	1.9617955E-8		0.0017837082144	0.00341187688449237	0.00251557508568609	695.091265483158		81026.4610623754	1.9617955E-8	695.091265483158	0.00251557508568609		10.13568	-0.27153	0.97714
0.15301975	0.99999955	1.9679711E-8	81024.9572359124	1.5301975E-5	4.50000000040696E-7	1.9679711E-8		0.001796094216	0.00344057494362724	0.0025548047921784	690.297863528112		81024.9572359124	1.9679711E-8	690.297863528112	0.0025548047921784		10.13671	-0.27147	0.97705
0.15302258	0.99999955	1.9783649E-8	81023.4587601386	1.5302258E-5	4.50000000040696E-7	1.9783649E-8		0.0018084802176	0.00346870748327842	0.00259467871833289	685.570120111885		81023.4587601386	1.9783649E-8	685.570120111885	0.00259467871833289		10.13774	-0.2714	0.97696
0.15302541	0.99999955	1.9887656E-8	81021.9603397893	1.5302541E-5	4.50000000040696E-7	1.9887656E-8		0.0018208662192	0.00349684002292961	0.00263455264448738	680.906695355535		81021.9603397893	1.9887656E-8	680.906695355535	0.00263455264448738		10.13876	-0.27134	0.97687
0.15302825	0.99999955	1.9992664E-8	81020.4566803842	1.5302825E-5	4.50000000040696E-7	1.9992664E-8		0.0018332522208	0.00352418068981558	0.0026751011588771	676.306285590618		81020.4566803842	1.9992664E-8	676.306285590618	0.0026751011588771		10.13979	-0.27127	0.97678
0.15303108	0.99999955	2.0097803E-8	81018.9583710708	1.5303108E-5	4.50000000040696E-7	2.0097803E-8		0.0018456382224	0.0035513761242687	0.00271577339527732	671.767622144148		81018.9583710708	2.0097803E-8	671.767622144148	0.00271577339527732		10.14082	-0.27121	0.97669
0.15303391	0.99999955	2.0258471E-8	81017.4601171727	1.5303391E-5	4.50000000040696E-7	2.0258471E-8		0.001858024224	0.00357739946226863	0.00275682918295976	667.289470172161		81017.4601171727	2.0258471E-8	667.289470172161	0.00275682918295976		10.14184	-0.27115	0.97661
0.15303675	0.99999955	2.041822E-8	81015.9566247977	1.5303675E-5	4.50000000040696E-7	2.041822E-8		0.0018704102256	0.0036020733981497	0.0027983265425892	662.870627539623		81015.9566247977	2.041822E-8	662.870627539623	0.0027983265425892		10.14287	-0.27108	0.97652
0.15303958	0.99999955	2.0581641E-8	81014.4584819169	1.5303958E-5	4.50000000040696E-7	2.0581641E-8		0.0018827962272	0.00362663615672898	0.00283971679079039	658.509923744551		81014.4584819169	2.0581641E-8	658.509923744551	0.00283971679079039		10.1439	-0.27102	0.97643
0.15304241	0.99999955	2.0783477E-8	81012.9603944423	1.5304241E-5	4.50000000040696E-7	2.0783477E-8		0.0018951822288	0.0036488981524574	0.00287889041751358	654.206218884317		81012.9603944423	2.0783477E-8	654.206218884317	0.00287889041751358		10.14493	-0.27095	0.97634
0.15304525	0.99999956	2.1007912E-8	81011.4570690695	1.5304525E-5	4.39999999990448E-7	2.1007912E-8		0.0019075682304	0.00367116014818583	0.00291806404423677	649.95840266223		81011.4570690695	2.1007912E-8	649.95840266223	0.00291806404423677		10.14596	-0.27089	0.97625
0.15304808	0.99999956	2.1233667E-8	81009.9590925937	1.5304808E-5	4.39999999990448E-7	2.1233667E-8		0.001919954232	0.00369451589239423	0.00295547619572597	645.765393432566		81009.9590925937	2.1233667E-8	645.765393432566	0.00295547619572597		10.14698	-0.27083	0.97616
0.15305016	0.99999956	2.1391931E-8	81008.8581416707	1.5305016E-5	4.39999999990448E-7	2.1391931E-8		0.0019323402336	0.00371863770757992	0.00299165459459408	641.626137282328		81008.8581416707	2.1391931E-8	641.626137282328	0.00299165459459408		10.14801	-0.27076	0.97607
0.15305205	0.99999956	1.4922923E-8	81007.8577843289	1.5305205E-5	4.39999999990448E-7	1.4922923E-8		0.0019447262352	0.00374289268502816	0.00302788005100568	637.539607148094		81007.8577843289	1.4922923E-8	637.539607148094	0.00302788005100568		10.14904	-0.2707	0.97598
0.15305526	0.99999956	9.0292822E-9	81006.1588213303	1.5305526E-5	4.39999999990448E-7	9.0292822E-9		0.0019571122368	0.00376848827031509	0.00306457925809158	633.504801966399		81006.1588213303	9.0292822E-9	633.504801966399	0.00306457925809158		10.15007	-0.27063	0.97589
0.15305677	0.99999955	4.4693641E-9	81005.3596453133	1.5305677E-5	4.50000000040696E-7	4.4693641E-9		0.0019694982384	0.00379408385560202	0.00310127846517748	629.52074585618		81005.3596453133	4.4693641E-9	629.52074585618	0.00310127846517748		10.1511	-0.27057	0.9758
0.15305753	0.99999955	4.0407823E-9	81004.9574169922	1.5305753E-5	4.50000000040696E-7	4.0407823E-9		0.00198188424	0.00382000184711991	0.00313826954499072	625.586487331874		81004.9574169922	4.0407823E-9	625.586487331874	0.00313826954499072		10.15213	-0.27051	0.97571
0.15305828	0.99999955	4.0408593E-9	81004.5604850649	1.5305828E-5	4.50000000040696E-7	4.0408593E-9		0.0019942702416	0.00384618106058893	0.00317549710771276	621.701098545841		81004.5604850649	4.0408593E-9	621.701098545841	0.00317549710771276		10.15316	-0.27044	0.97562
0.15305979	0.99999956	6.3040894E-8	81003.7613405846	1.5305979E-5	4.39999999990448E-7	6.3040894E-8		0.0020066562432	0.00387236027405795	0.0032127246704348	617.863674558845		81003.7613405846	6.3040894E-8	617.863674558845	0.0032127246704348		10.15419	-0.27038	0.97553
0.15306131	0.99999957	3.359941E-8	81002.9569196814	1.5306131E-5	4.30000000051223E-7	3.359941E-8		0.0020190422448	0.00389883571132391	0.00325047398529446	614.073332637384		81002.9569196814	3.359941E-8	614.073332637384	0.00325047398529446		10.15522	-0.27031	0.97544
0.15306206	0.99999957	1.8878231E-8	81002.5600073591	1.5306206E-5	4.30000000051223E-7	1.8878231E-8		0.0020314282464	0.00392531928358377	0.00328823762868037	610.329211576724		81002.5600073591	1.8878231E-8	610.329211576724	0.00328823762868037		10.15625	-0.27025	0.97535
0.15306244	0.99999958	1.1373235E-8	81002.3589066005	1.5306244E-5	4.20000000000975E-7	1.1373235E-8		0.002043814248	0.00395185587349148	0.00332619277437461	606.630471048561		81002.3589066005	1.1373235E-8	606.630471048561	0.00332619277437461		10.15728	-0.27019	0.97526
0.15306263	0.99999958	7.6207074E-9	81002.2583565956	1.5306263E-5	4.20000000000975E-7	7.6207074E-9		0.0020562002496	0.00397848989238115	0.00336449983826392	602.976290972239		81002.2583565956	7.6207074E-9	602.976290972239	0.00336449983826392		10.15831	-0.27012	0.97517
0.15306282	0.99999958	4.156781E-9	81002.1578068404	1.5306282E-5	4.20000000000975E-7	4.156781E-9		0.0020685862512	0.00400512391127081	0.00340280690215322	599.365870908579		81002.1578068404	4.156781E-9	599.365870908579	0.00340280690215322		10.15934	-0.27006	0.97508
0.15306282	0.99999958	4.156781E-9	81002.1578068404	1.5306282E-5	4.20000000000975E-7	4.156781E-9		0.0020809722528	0.00403176888546598	0.00344149421013818	595.79842947534		81002.1578068404	4.156781E-9	595.79842947534	0.00344149421013818		10.16037	-0.27	0.97499
0.1530649	0.99999957	4.0415251E-9	81001.0570679496	1.530649E-5	4.30000000051223E-7	4.0415251E-9		0.0020933582544	0.00405841879851208	0.00348035293907565	592.273203783441		81001.0570679496	4.0415251E-9	592.273203783441	0.00348035293907565		10.1614	-0.26994	0.9749
0.15306698	0.99999957	4.0417343E-9	80999.9563589744	1.5306698E-5	4.30000000051223E-7	4.0417343E-9		0.002105744256	0.00408506871155818	0.00351921166801313	588.789448893076		80999.9563589744	4.0417343E-9	588.789448893076	0.00351921166801313		10.16244	-0.26988	0.97481
0.15306981	0.99999956	4.0420143E-9	80998.4588077819	1.5306981E-5	4.39999999990448E-7	4.0420143E-9		0.0021181302576	0.00411160748677888	0.0035586162308909	585.346437288909		80998.4588077819	4.0420143E-9	585.346437288909	0.0035586162308909		10.16347	-0.26982	0.97472
0.15307264	0.99999956	4.0423006E-9	80996.9613119627	1.5307264E-5	4.39999999990448E-7	4.0423006E-9		0.0021305162592	0.00413814434757787	0.00359803019611525	581.943458373584		80996.9613119627	4.0423006E-9	581.943458373584	0.00359803019611525		10.1645	-0.26976	0.97462
0.15307548	0.99999956	4.0425868E-9	80995.458580303	1.5307548E-5	4.39999999990448E-7	4.0425868E-9		0.0021429022608	0.00416460521232532	0.00363757736188075	578.579817978789		80995.458580303	4.0425868E-9	578.579817978789	0.00363757736188075		10.16553	-0.26971	0.97453
0.15307831	0.99999956	4.0428731E-9	80993.9611954169	1.5307831E-5	4.39999999990448E-7	4.0428731E-9		0.0021552882624	0.00419081581060121	0.00367756317713883	575.254837893187		80993.9611954169	4.0428731E-9	575.254837893187	0.00367756317713883		10.16656	-0.26965	0.97444
0.15308115	0.99999956	4.0431532E-9	80992.458575076	1.5308115E-5	4.39999999990448E-7	4.0431532E-9		0.002167674264	0.0042170264088771	0.00371754899239692	571.967855406526		80992.458575076	4.0431532E-9	571.967855406526	0.00371754899239692		10.1676	-0.26959	0.97435
0.15308398	0.99999956	4.0434395E-9	80990.9613011107	1.5308398E-5	4.39999999990448E-7	4.0434395E-9		0.0021800602656	0.00424305107299797	0.00375743166982185	568.718222869297		80990.9613011107	4.0434395E-9	568.718222869297	0.00375743166982185		10.16863	-0.26953	0.97425
0.15308587	0.99999955	4.0436263E-9	80989.9613857242	1.5308587E-5	4.50000000040696E-7	4.0436263E-9		0.0021924462672	0.00426883741407803	0.00379718214925437	565.505307267309		80989.9613857242	4.0436263E-9	565.505307267309	0.00379718214925437		10.16966	-0.26948	0.97416
0.15308777	0.99999955	4.0438193E-9	80988.9562046661	1.5308777E-5	4.50000000040696E-7	4.0438193E-9		0.0022048322688	0.0042946237551581	0.00383693262868688	562.328489810608		80988.9562046661	4.0438193E-9	562.328489810608	0.00383693262868688		10.1707	-0.26942	0.97407
0.1530906	0.99999955	4.0440994E-9	80987.4590601905	1.530906E-5	4.50000000040696E-7	4.0440994E-9		0.0022172182704	0.00432064532861612	0.00387689605446053	559.187165536177		80987.4590601905	4.0440994E-9	559.187165536177	0.00387689605446053		10.17173	-0.26936	0.97398
