energy_ev,selected_grazing_angle_deg,selected_efficiency,precise_fwhm_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
500.000000,14.184144,0.00916028,0.33512631,0,0,not_needed,0,0,bragg,initial,,,0,0,0,voigt,voigt,0,14.18414380,0.29130124
510.000000,13.870042,0.00577481,0.31900990,0,0,not_needed,0,0,tracked_previous,auto_dense,500.000000,14.184144,1,0,0,voigt,voigt,0,13.87004183,0.27906090
520.000000,13.576637,0.00264061,0.31124454,0,0,not_needed,0,0,tracked_previous,auto_dense,510.000000,13.870042,1,0,0,voigt,voigt,0,13.57663668,0.28014385
530.000000,13.360402,0.00055476,0.33132549,1,3,retry_exhausted,0,1,bragg,initial,,,0,0,0,voigt,voigt,0,13.36040237,0.51611586
540.000000,12.925923,0.00132801,0.29107078,0,0,not_needed,0,0,tracked_previous,auto_dense,520.000000,13.576637,1,0,0,voigt,voigt,0,12.92592269,0.24375985
550.000000,12.634073,0.01002992,0.27622431,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,12.63407275,0.25398319
560.000000,12.337265,0.04343270,0.28021470,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,12.33726496,0.24839643
570.000000,11.930031,0.23846646,0.36066626,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,11.93003139,0.33283780
580.000000,11.754468,0.05485975,0.76986109,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,11.75446825,0.55812749
590.000000,11.643323,0.04068165,0.70097483,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,11.64332315,0.49770590
600.000000,11.468477,0.03891199,0.66207688,0,0,not_needed,0,0,bragg,auto_sparse,520.000000,13.576637,0,0,0,voigt,voigt,0,11.46847746,0.52360470
610.000000,11.285500,0.03903221,0.63216808,0,0,not_needed,0,0,bragg,auto_sparse,540.000000,12.925923,0,0,0,voigt,voigt,0,11.28549984,0.61001900
620.000000,11.101883,0.03986777,0.60106362,0,0,not_needed,0,0,bragg,auto_sparse,560.000000,12.337265,0,0,0,voigt,voigt,0,11.10188306,0.56811862
630.000000,10.918007,0.04096213,0.57708456,0,0,not_needed,0,0,bragg,auto_sparse,560.000000,12.337265,0,0,0,voigt,voigt,0,10.91800678,0.54266995
640.000000,10.733948,0.04213246,0.56747377,0,0,not_needed,0,0,bragg,auto_sparse,590.000000,11.643323,0,0,0,voigt,voigt,0,10.73394792,0.51614787
650.000000,10.555765,0.04355278,0.55287083,0,0,not_needed,0,0,bragg,auto_sparse,590.000000,11.643323,0,0,0,voigt,voigt,0,10.55576476,0.50435450
660.000000,10.381828,0.04498456,0.53953972,0,0,not_needed,0,0,bragg,auto_sparse,600.000000,11.468477,0,0,0,voigt,voigt,0,10.38182797,0.49320288
670.000000,10.211029,0.04633440,0.52891175,0,0,not_needed,0,0,bragg,auto_sparse,620.000000,11.101883,0,0,0,voigt,voigt,0,10.21102879,0.48418927
680.000000,10.045620,0.04795169,0.52205321,0,0,not_needed,0,0,bragg,auto_sparse,620.000000,11.101883,0,0,0,voigt,voigt,0,10.04561957,0.47873060
690.000000,9.885738,0.04973196,0.51588446,0,0,not_needed,0,0,bragg,auto_sparse,620.000000,11.101883,0,0,0,voigt,voigt,0,9.88573773,0.47402384
700.000000,9.730883,0.05161458,0.51000232,0,0,not_needed,0,0,bragg,auto_sparse,620.000000,11.101883,0,0,0,voigt,voigt,0,9.73088255,0.46958875
710.000000,9.580760,0.05367228,0.50417332,0,0,not_needed,0,0,bragg,auto_sparse,630.000000,10.918007,0,0,0,voigt,voigt,0,9.58076043,0.46535049
720.000000,9.435517,0.05602911,0.49844349,0,0,not_needed,0,0,bragg,auto_sparse,650.000000,10.555765,0,0,0,voigt,voigt,0,9.43551715,0.46159515
730.000000,9.295260,0.05873331,0.49162077,0,0,not_needed,0,0,bragg,auto_sparse,650.000000,10.555765,0,0,0,voigt,voigt,0,9.29526008,0.45721739
740.000000,9.159118,0.06163947,0.47927785,0,0,not_needed,0,0,bragg,auto_sparse,660.000000,10.381828,0,0,0,voigt,voigt,0,9.15911813,0.45252464
750.000000,9.025696,0.06444026,0.46427470,0,0,not_needed,0,0,bragg,auto_sparse,670.000000,10.211029,0,0,0,voigt,voigt,0,9.02569596,0.44639178
760.000000,8.894938,0.06715126,0.45289976,0,0,not_needed,0,0,bragg,auto_sparse,690.000000,9.885738,0,0,0,voigt,voigt,0,8.89493791,0.44013480
770.000000,8.767490,0.06984877,0.44501865,0,0,not_needed,0,0,bragg,auto_sparse,690.000000,9.885738,0,0,0,voigt,voigt,0,8.76749033,0.42095957
780.000000,8.642429,0.07250964,0.44674190,0,0,not_needed,0,0,bragg,auto_sparse,700.000000,9.730883,0,0,0,voigt,voigt,0,8.64242895,0.41739082
790.000000,8.520349,0.07519068,0.44822300,0,0,not_needed,0,0,bragg,auto_sparse,710.000000,9.580760,0,0,0,voigt,voigt,0,8.52034906,0.41106558
800.000000,8.401222,0.07791704,0.42826830,0,0,not_needed,0,0,bragg,auto_sparse,720.000000,9.435517,0,0,0,voigt,voigt,0,8.40122233,0.40448643
810.000000,8.284955,0.08067856,0.40972829,0,0,not_needed,0,0,bragg,auto_sparse,730.000000,9.295260,0,0,0,voigt,voigt,0,8.28495486,0.39881486
820.000000,8.171483,0.08355247,0.39381761,0,0,not_needed,0,0,bragg,auto_sparse,740.000000,9.159118,0,0,0,voigt,voigt,0,8.17148303,0.39448441
830.000000,8.060583,0.08663195,0.39234290,0,0,not_needed,0,0,bragg,auto_sparse,760.000000,8.894938,0,0,0,voigt,voigt,0,8.06058304,0.38417267
840.000000,7.952726,0.08990954,0.39433266,0,0,not_needed,0,0,bragg,auto_sparse,760.000000,8.894938,0,0,0,voigt,voigt,0,7.95272622,0.36801876
850.000000,7.846827,0.09325109,0.39548427,0,0,not_needed,0,0,bragg,auto_sparse,770.000000,8.767490,0,0,0,voigt,voigt,0,7.84682735,0.36442578
860.000000,7.743174,0.09652981,0.37920259,0,0,not_needed,0,0,bragg,auto_sparse,780.000000,8.642429,0,0,0,voigt,voigt,0,7.74317439,0.35703610
870.000000,7.641679,0.09976278,0.36431434,0,0,not_needed,0,0,bragg,auto_sparse,790.000000,8.520349,0,0,0,voigt,voigt,0,7.64167947,0.35063896
880.000000,7.542286,0.10296086,0.34674535,0,0,not_needed,0,0,bragg,auto_sparse,800.000000,8.401222,0,0,0,voigt,voigt,0,7.54228586,0.34763521
890.000000,7.444676,0.10609992,0.35640728,0,0,not_needed,0,0,bragg,auto_sparse,810.000000,8.284955,0,0,0,voigt,voigt,0,7.44467628,0.33002428
900.000000,7.349293,0.10912247,0.33152941,0,0,not_needed,0,0,bragg,auto_sparse,820.000000,8.171483,0,0,0,voigt,voigt,0,7.34929264,0.33375853
910.000000,7.255641,0.11213695,0.32474311,0,0,not_needed,0,0,bragg,auto_sparse,830.000000,8.060583,0,0,0,voigt,voigt,0,7.25564139,0.32115613
920.000000,7.164285,0.11509132,0.32220673,0,0,not_needed,0,0,bragg,auto_sparse,850.000000,7.846827,0,0,0,voigt,voigt,0,7.16428530,0.32046803
930.000000,7.074756,0.11813297,0.31700545,0,0,not_needed,0,0,bragg,auto_sparse,850.000000,7.846827,0,0,0,voigt,voigt,0,7.07475585,0.31465187
940.000000,6.987108,0.12123292,0.31027498,0,0,not_needed,0,0,bragg,auto_sparse,860.000000,7.743174,0,0,0,voigt,voigt,0,6.98710777,0.30874984
950.000000,6.901166,0.12441948,0.31495475,0,0,not_needed,0,0,bragg,auto_sparse,870.000000,7.641679,0,0,0,voigt,voigt,0,6.90116572,0.30143015
960.000000,6.817200,0.12767981,0.31231987,0,0,not_needed,0,0,bragg,auto_sparse,880.000000,7.542286,0,0,0,voigt,voigt,0,6.81719977,0.29197118
970.000000,6.734894,0.13102253,0.29290801,0,0,not_needed,0,0,bragg,auto_sparse,890.000000,7.444676,0,0,0,voigt,voigt,0,6.73489448,0.29105062
980.000000,6.654151,0.13440219,0.29780872,0,0,not_needed,0,0,bragg,auto_sparse,900.000000,7.349293,0,0,0,voigt,voigt,0,6.65415060,0.27852943
990.000000,6.574893,0.13772650,0.28691633,0,0,not_needed,0,0,bragg,auto_sparse,910.000000,7.255641,0,0,0,voigt,voigt,0,6.57489338,0.27982366
1000.000000,6.497205,0.14105691,0.27888669,0,0,not_needed,0,0,bragg,auto_sparse,920.000000,7.164285,0,0,0,voigt,voigt,0,6.49720474,0.27463852
1010.000000,6.420893,0.14424224,0.27824178,0,0,not_needed,0,0,bragg,auto_sparse,930.000000,7.074756,0,0,0,voigt,voigt,0,6.42089340,0.26802187
1020.000000,6.346176,0.14742117,0.27608943,0,0,not_needed,0,0,bragg,auto_sparse,940.000000,6.987108,0,0,0,voigt,voigt,0,6.34617595,0.26462673
1030.000000,6.272895,0.15063376,0.27358747,0,0,not_needed,0,0,bragg,auto_sparse,950.000000,6.901166,0,0,0,voigt,voigt,0,6.27289517,0.25655014
1040.000000,6.201034,0.15388345,0.26133420,0,0,not_needed,0,0,bragg,auto_sparse,970.000000,6.734894,0,0,0,voigt,voigt,0,6.20103394,0.25505220
1050.000000,6.130564,0.15720396,0.26870034,0,0,not_needed,0,0,bragg,auto_sparse,980.000000,6.654151,0,0,0,voigt,voigt,0,6.13056394,0.25014332
1060.000000,6.061437,0.16058634,0.25171482,0,0,not_needed,0,0,bragg,auto_sparse,1000.000000,6.497205,0,0,0,voigt,voigt,0,6.06143661,0.24578852
1070.000000,5.993597,0.16376247,0.24881427,0,0,not_needed,0,0,bragg,auto_sparse,1000.000000,6.497205,0,0,0,voigt,voigt,0,5.99359729,0.24242132
1080.000000,5.926956,0.16696478,0.24603030,0,0,not_needed,0,0,bragg,auto_sparse,1000.000000,6.497205,0,0,0,voigt,voigt,0,5.92695566,0.23935320
1090.000000,5.861499,0.17020488,0.24257301,0,0,not_needed,0,0,bragg,auto_sparse,1010.000000,6.420893,0,0,0,voigt,voigt,0,5.86149855,0.23627697
1100.000000,5.797198,0.17347076,0.24102254,0,0,not_needed,0,0,bragg,auto_sparse,1020.000000,6.346176,0,0,0,voigt,voigt,0,5.79719806,0.23357065
1110.000000,5.734067,0.17666357,0.24474410,0,0,not_needed,0,0,bragg,auto_sparse,1030.000000,6.272895,0,0,0,voigt,voigt,0,5.73406675,0.23169384
1120.000000,5.672088,0.17986712,0.23504143,0,0,not_needed,0,0,bragg,auto_sparse,1040.000000,6.201034,0,0,0,voigt,voigt,0,5.67208833,0.22445518
1130.000000,5.611136,0.18311195,0.22988648,0,0,not_needed,0,0,bragg,auto_sparse,1050.000000,6.130564,0,0,0,voigt,voigt,0,5.61113592,0.22363931
1140.000000,5.551297,0.18635721,0.23008655,0,0,not_needed,0,0,bragg,auto_sparse,1060.000000,6.061437,0,0,0,voigt,voigt,0,5.55129666,0.21754241
1150.000000,5.492412,0.18960134,0.22353968,0,0,not_needed,0,0,bragg,auto_sparse,1070.000000,5.993597,0,0,0,voigt,voigt,0,5.49241172,0.21399640
1160.000000,5.434643,0.19277563,0.22789679,0,0,not_needed,0,0,bragg,auto_sparse,1080.000000,5.926956,0,0,0,voigt,voigt,0,5.43464306,0.21569828
1170.000000,5.377828,0.19598641,0.22320755,0,0,not_needed,0,0,bragg,auto_sparse,1090.000000,5.861499,0,0,0,voigt,voigt,0,5.37782761,0.20906631
1180.000000,5.321921,0.19923981,0.21776839,0,0,not_needed,0,0,bragg,auto_sparse,1100.000000,5.797198,0,0,0,voigt,voigt,0,5.32192098,0.20515674
1190.000000,5.266973,0.20247118,0.22259718,0,0,not_needed,0,0,bragg,auto_sparse,1110.000000,5.734067,0,0,0,voigt,voigt,0,5.26697300,0.20883648
1200.000000,5.212978,0.20563325,0.21820412,0,0,not_needed,0,0,bragg,auto_sparse,1160.000000,5.434643,0,0,0,voigt,voigt,0,5.21297766,0.20411600
1210.000000,5.159840,0.20883011,0.21569532,0,0,not_needed,0,0,bragg,auto_sparse,1160.000000,5.434643,0,0,0,voigt,voigt,0,5.15984048,0.20206452
1220.000000,5.107558,0.21205580,0.21316335,0,0,not_needed,0,0,bragg,auto_sparse,1160.000000,5.434643,0,0,0,voigt,voigt,0,5.10755786,0.20002321
1230.000000,5.056168,0.21522449,0.21065939,0,0,not_needed,0,0,bragg,auto_sparse,1160.000000,5.434643,0,0,0,voigt,voigt,0,5.05616783,0.19805060
1240.000000,5.005579,0.21844271,0.20810737,0,0,not_needed,0,0,bragg,auto_sparse,1160.000000,5.434643,0,0,0,voigt,voigt,0,5.00557861,0.19607433
1250.000000,4.955765,0.22169645,0.20106050,0,0,not_needed,0,0,bragg,auto_sparse,1170.000000,5.377828,0,0,0,voigt,voigt,0,4.95576527,0.18613716
1260.000000,4.906800,0.22486389,0.20443240,0,0,not_needed,0,0,bragg,auto_sparse,1180.000000,5.321921,0,0,0,voigt,voigt,0,4.90680044,0.19081764
1270.000000,4.858573,0.22808732,0.19702391,0,0,not_needed,0,0,bragg,auto_sparse,1190.000000,5.266973,0,0,0,voigt,voigt,0,4.85857333,0.18300137
1280.000000,4.811147,0.23127534,0.19735597,0,0,not_needed,0,0,bragg,auto_sparse,1220.000000,5.107558,0,0,0,voigt,voigt,0,4.81114687,0.18646773
1290.000000,4.764427,0.23446003,0.19491501,0,0,not_needed,0,0,bragg,auto_sparse,1220.000000,5.107558,0,0,0,voigt,voigt,0,4.76442749,0.18479348
1300.000000,4.718381,0.23772008,0.19238040,0,0,not_needed,0,0,bragg,auto_sparse,1220.000000,5.107558,0,0,0,voigt,voigt,0,4.71838096,0.18309478
1310.000000,4.673068,0.24086265,0.19697214,0,0,not_needed,0,0,bragg,auto_sparse,1230.000000,5.056168,0,0,0,voigt,voigt,0,4.67306827,0.18107686
1320.000000,4.628453,0.24404653,0.19035144,0,0,not_needed,0,0,bragg,auto_sparse,1240.000000,5.005579,0,0,0,voigt,voigt,0,4.62845310,0.17908081
1330.000000,4.584497,0.24719402,0.19049596,0,0,not_needed,0,0,bragg,auto_sparse,1250.000000,4.955765,0,0,0,voigt,voigt,0,4.58449663,0.17570403
1340.000000,4.541189,0.25032803,0.18602517,0,0,not_needed,0,0,bragg,auto_sparse,1260.000000,4.906800,0,0,0,voigt,voigt,0,4.54118872,0.16671131
1350.000000,4.498476,0.25348402,0.18199762,0,0,not_needed,0,0,bragg,auto_sparse,1270.000000,4.858573,0,0,0,voigt,voigt,0,4.49847605,0.16061870
1360.000000,4.456484,0.25653439,0.18117958,0,0,not_needed,0,0,bragg,auto_sparse,1280.000000,4.811147,0,0,0,voigt,voigt,0,4.45648408,0.15985122
1370.000000,4.415075,0.25964754,0.18308092,0,0,not_needed,0,0,bragg,auto_sparse,1290.000000,4.764427,0,0,0,voigt,voigt,0,4.41507465,0.16891336
1380.000000,4.374257,0.26267630,0.17813208,0,0,not_needed,0,0,bragg,auto_sparse,1310.000000,4.673068,0,0,0,voigt,voigt,0,4.37425748,0.15773936
1390.000000,4.333999,0.26579227,0.17691470,0,0,not_needed,0,0,bragg,auto_sparse,1310.000000,4.673068,0,0,0,voigt,voigt,0,4.33399877,0.15680376
1400.000000,4.294332,0.26877292,0.17449778,0,0,not_needed,0,0,bragg,auto_sparse,1320.000000,4.628453,0,0,0,voigt,voigt,0,4.29433230,0.15465701
1410.000000,4.255222,0.27181638,0.17331047,0,0,not_needed,0,0,bragg,auto_sparse,1330.000000,4.584497,0,0,0,voigt,voigt,0,4.25522234,0.15378163
1420.000000,4.216745,0.27469587,0.17345410,0,0,not_needed,0,0,bragg,auto_sparse,1340.000000,4.541189,0,0,0,voigt,voigt,0,4.21674471,0.15295764
1430.000000,4.178750,0.27773804,0.17762934,0,0,not_needed,0,0,bragg,auto_sparse,1350.000000,4.498476,0,0,0,voigt,voigt,0,4.17874959,0.15560805
1440.000000,4.141315,0.28069759,0.17301326,0,0,not_needed,0,0,bragg,auto_sparse,1360.000000,4.456484,0,0,0,voigt,voigt,0,4.14131460,0.15503801
1450.000000,4.104385,0.28372337,0.17246574,0,0,not_needed,0,0,bragg,auto_sparse,1370.000000,4.415075,0,0,0,voigt,voigt,0,4.10438517,0.15597701
1460.000000,4.068001,0.28657465,0.17035934,0,0,not_needed,0,0,bragg,auto_sparse,1380.000000,4.374257,0,0,0,voigt,voigt,0,4.06800108,0.15342761
1470.000000,4.032026,0.28953490,0.17219455,0,0,not_needed,0,0,bragg,auto_sparse,1390.000000,4.333999,0,0,0,voigt,voigt,0,4.03202630,0.14976088
1480.000000,3.996490,0.29246651,0.16424471,0,0,not_needed,0,0,bragg,auto_sparse,1400.000000,4.294332,0,0,0,voigt,voigt,0,3.99649010,0.14585979
1490.000000,3.961644,0.29523152,0.16608128,0,0,not_needed,0,0,bragg,auto_sparse,1410.000000,4.255222,0,0,0,voigt,voigt,0,3.96164390,0.14940010
1500.000000,3.927142,0.29799347,0.16389542,0,0,not_needed,0,0,bragg,auto_sparse,1420.000000,4.216745,0,0,0,voigt,voigt,0,3.92714244,0.14945144
1510.000000,3.893077,0.30087515,0.16541644,0,0,not_needed,0,0,bragg,auto_sparse,1430.000000,4.178750,0,0,0,voigt,voigt,0,3.89307655,0.14873296
1520.000000,3.859446,0.30400882,0.16315399,0,0,not_needed,0,0,bragg,auto_sparse,1440.000000,4.141315,0,0,0,voigt,voigt,0,3.85944612,0.14644572
1530.000000,3.826271,0.30728485,0.16392832,0,0,not_needed,0,0,bragg,auto_sparse,1450.000000,4.104385,0,0,0,voigt,voigt,0,3.82627099,0.14457785
1540.000000,3.793475,0.31074053,0.16346723,0,0,not_needed,0,0,bragg,auto_sparse,1470.000000,4.032026,0,0,0,voigt,voigt,0,3.79347489,0.14364501
1550.000000,3.761209,0.31390454,0.16232972,0,0,not_needed,0,0,bragg,auto_sparse,1470.000000,4.032026,0,0,0,voigt,voigt,0,3.76120885,0.14292521
1560.000000,3.729238,0.31716769,0.16143446,0,0,not_needed,0,0,bragg,auto_sparse,1480.000000,3.996490,0,0,0,voigt,voigt,0,3.72923812,0.14072416
1570.000000,3.697684,0.32037480,0.15470967,0,0,not_needed,0,0,bragg,auto_sparse,1490.000000,3.961644,0,0,0,voigt,voigt,0,3.69768433,0.13803862
1580.000000,3.666696,0.32349326,0.15918526,0,0,not_needed,0,0,bragg,auto_sparse,1500.000000,3.927142,0,0,0,voigt,voigt,0,3.66669551,0.13920817
1590.000000,3.636044,0.32666423,0.15448621,0,0,not_needed,0,0,bragg,auto_sparse,1510.000000,3.893077,0,0,0,voigt,voigt,0,3.63604392,0.13959863
1600.000000,3.605708,0.32959239,0.15468538,0,0,not_needed,0,0,bragg,auto_sparse,1520.000000,3.859446,0,0,0,voigt,voigt,0,3.60570795,0.13774357
1610.000000,3.575765,0.33243257,0.15729904,0,0,not_needed,0,0,bragg,auto_sparse,1530.000000,3.826271,0,0,0,voigt,voigt,0,3.57576514,0.13742350
1620.000000,3.546210,0.33535099,0.15473750,0,0,not_needed,0,0,bragg,auto_sparse,1540.000000,3.793475,0,0,0,voigt,voigt,0,3.54621018,0.13661395
1630.000000,3.516928,0.33870693,0.14952709,0,0,not_needed,0,0,bragg,auto_sparse,1560.000000,3.729238,0,0,0,voigt,voigt,0,3.51692771,0.13375894
1640.000000,3.488035,0.34241706,0.14856035,0,0,not_needed,0,0,bragg,auto_sparse,1560.000000,3.729238,0,0,0,voigt,voigt,0,3.48803514,0.13302834
1650.000000,3.459654,0.34593888,0.14890696,0,0,not_needed,0,0,bragg,auto_sparse,1570.000000,3.697684,0,0,0,voigt,voigt,0,3.45965435,0.13316525
1660.000000,3.431608,0.34986374,0.15098190,0,0,not_needed,0,0,bragg,auto_sparse,1580.000000,3.666696,0,0,0,voigt,voigt,0,3.43160833,0.13325371
1670.000000,3.403819,0.35284146,0.14699373,0,0,not_needed,0,0,bragg,auto_sparse,1590.000000,3.636044,0,0,0,voigt,voigt,0,3.40381931,0.13190118
1680.000000,3.376455,0.35551670,0.14719111,0,0,not_needed,0,0,bragg,auto_sparse,1600.000000,3.605708,0,0,0,voigt,voigt,0,3.37645505,0.13141133
1690.000000,3.349316,0.35834865,0.14448058,0,0,not_needed,0,0,bragg,auto_sparse,1610.000000,3.575765,0,0,0,voigt,voigt,0,3.34931564,0.12975519
1700.000000,3.322575,0.36111468,0.14644315,0,0,not_needed,0,0,bragg,auto_sparse,1620.000000,3.546210,0,0,0,voigt,voigt,0,3.32257535,0.13046945
1710.000000,3.296189,0.36374204,0.14382640,0,0,not_needed,0,0,bragg,auto_sparse,1630.000000,3.516928,0,0,0,voigt,voigt,0,3.29618878,0.13110717
1720.000000,3.269930,0.36639286,0.14632197,0,0,not_needed,0,0,bragg,auto_sparse,1640.000000,3.488035,0,0,0,voigt,voigt,0,3.26993023,0.12929467
1730.000000,3.244074,0.36868172,0.14468935,0,0,not_needed,0,0,bragg,auto_sparse,1650.000000,3.459654,0,0,0,voigt,voigt,0,3.24407367,0.12918962
1740.000000,3.218498,0.37093228,0.14386524,0,0,not_needed,0,0,bragg,auto_sparse,1660.000000,3.431608,0,0,0,voigt,voigt,0,3.21849799,0.12775988
1750.000000,3.193173,0.37360766,0.14143100,0,0,not_needed,0,0,bragg,auto_sparse,1670.000000,3.403819,0,0,0,voigt,voigt,0,3.19317314,0.12673701
1760.000000,3.168180,0.37663140,0.14152841,0,0,not_needed,0,0,bragg,auto_sparse,1680.000000,3.376455,0,0,0,voigt,voigt,0,3.16817981,0.12616073
1770.000000,3.143503,0.37970468,0.14315385,0,0,not_needed,0,0,bragg,auto_sparse,1690.000000,3.349316,0,0,0,voigt,voigt,0,3.14350292,0.12563523
1780.000000,3.119043,0.38274537,0.13828080,0,0,not_needed,0,0,bragg,auto_sparse,1700.000000,3.322575,0,0,0,voigt,voigt,0,3.11904332,0.12473111
1790.000000,3.094880,0.38559559,0.13972066,0,0,not_needed,0,0,bragg,auto_sparse,1710.000000,3.296189,0,0,0,voigt,voigt,0,3.09488008,0.12423145
1800.000000,3.071028,0.38827695,0.13690248,0,0,not_needed,0,0,bragg,auto_sparse,1720.000000,3.269930,0,0,0,voigt,voigt,0,3.07102827,0.12353830
1810.000000,3.047438,0.39101998,0.14029760,0,0,not_needed,0,0,bragg,auto_sparse,1730.000000,3.244074,0,0,0,voigt,voigt,0,3.04743777,0.12396744
1820.000000,3.024025,0.39385537,0.13846435,0,0,not_needed,0,0,bragg,auto_sparse,1740.000000,3.218498,0,0,0,voigt,voigt,0,3.02402451,0.12276380
1830.000000,3.000967,0.39639715,0.13681625,0,0,not_needed,0,0,bragg,auto_sparse,1750.000000,3.193173,0,0,0,voigt,voigt,0,3.00096652,0.12200165
1840.000000,2.978135,0.39901679,0.13670885,0,0,not_needed,0,0,bragg,auto_sparse,1760.000000,3.168180,0,0,0,voigt,voigt,0,2.97813456,0.12154062
1850.000000,2.955515,0.40169848,0.13452895,0,0,not_needed,0,0,bragg,auto_sparse,1770.000000,3.143503,0,0,0,voigt,voigt,0,2.95551542,0.12131765
1860.000000,2.933160,0.40411808,0.13506031,0,0,not_needed,0,0,bragg,auto_sparse,1780.000000,3.119043,0,0,0,voigt,voigt,0,2.93316020,0.12028091
1870.000000,2.911126,0.40619662,0.13485217,0,0,not_needed,0,0,bragg,auto_sparse,1790.000000,3.094880,0,0,0,voigt,voigt,0,2.91112579,0.12143608
1880.000000,2.889246,0.40831308,0.13331406,0,0,not_needed,0,0,bragg,auto_sparse,1800.000000,3.071028,0,0,0,voigt,voigt,0,2.88924622,0.12122680
1890.000000,2.867500,0.41072289,0.13139911,0,0,not_needed,0,0,bragg,auto_sparse,1810.000000,3.047438,0,0,0,voigt,voigt,0,2.86750043,0.11889922
1900.000000,2.846171,0.41314517,0.13416115,0,0,not_needed,0,0,bragg,auto_sparse,1820.000000,3.024025,0,0,0,voigt,voigt,0,2.84617142,0.11859685
1910.000000,2.825046,0.41585743,0.13123642,0,0,not_needed,0,0,bragg,auto_sparse,1830.000000,3.000967,0,0,0,voigt,voigt,0,2.82504615,0.11983440
1920.000000,2.804052,0.41871399,0.13104793,0,0,not_needed,0,0,bragg,auto_sparse,1840.000000,2.978135,0,0,0,voigt,voigt,0,2.80405228,0.11925310
1930.000000,2.783255,0.42140586,0.12978685,0,0,not_needed,0,0,bragg,auto_sparse,1850.000000,2.955515,0,0,0,voigt,voigt,0,2.78325495,0.11705661
1940.000000,2.762785,0.42381156,0.13075344,0,0,not_needed,0,0,bragg,auto_sparse,1860.000000,2.933160,0,0,0,voigt,voigt,0,2.76278493,0.11644836
1950.000000,2.742473,0.42629032,0.12970330,0,0,not_needed,0,0,bragg,auto_sparse,1870.000000,2.911126,0,0,0,voigt,voigt,0,2.74247252,0.11600814
1960.000000,2.722354,0.42884704,0.13043709,0,0,not_needed,0,0,bragg,auto_sparse,1880.000000,2.889246,0,0,0,voigt,voigt,0,2.72235410,0.11680508
1970.000000,2.702450,0.43128628,0.12760602,0,0,not_needed,0,0,bragg,auto_sparse,1890.000000,2.867500,0,0,0,voigt,voigt,0,2.70244961,0.11533498
1980.000000,2.682813,0.43360692,0.12683330,0,0,not_needed,0,0,bragg,auto_sparse,1900.000000,2.846171,0,0,0,voigt,voigt,0,2.68281348,0.11515548
1990.000000,2.663321,0.43600217,0.12650438,0,0,not_needed,0,0,bragg,auto_sparse,1910.000000,2.825046,0,0,0,voigt,voigt,0,2.66332126,0.11512290
2000.000000,2.643984,0.43848344,0.12606529,0,0,not_needed,0,0,bragg,auto_sparse,1920.000000,2.804052,0,0,0,voigt,voigt,0,2.64398393,0.11459456
2010.000000,2.624954,0.44073267,0.12849810,0,0,not_needed,0,0,bragg,auto_sparse,1930.000000,2.783255,0,0,0,voigt,voigt,0,2.62495436,0.11360468
2020.000000,2.606121,0.44294076,0.12562042,0,0,not_needed,0,0,bragg,auto_sparse,1940.000000,2.762785,0,0,0,voigt,voigt,0,2.60612089,0.11491852
2030.000000,2.587369,0.44523921,0.12764114,0,0,not_needed,0,0,bragg,auto_sparse,1950.000000,2.742473,0,0,0,voigt,voigt,0,2.58736879,0.11278873
2040.000000,2.568823,0.44749318,0.12590657,0,0,not_needed,0,0,bragg,auto_sparse,1960.000000,2.722354,0,0,0,voigt,voigt,0,2.56882255,0.11367883
2050.000000,2.550505,0.44963129,0.12592218,0,0,not_needed,0,0,bragg,auto_sparse,1970.000000,2.702450,0,0,0,voigt,voigt,0,2.55050481,0.11296397
2060.000000,2.532366,0.45182795,0.12572370,0,0,not_needed,0,0,bragg,auto_sparse,1980.000000,2.682813,0,0,0,voigt,voigt,0,2.53236607,0.11132904
2070.000000,2.514380,0.45416718,0.12422270,0,0,not_needed,0,0,bragg,auto_sparse,1990.000000,2.663321,0,0,0,voigt,voigt,0,2.51438015,0.11072992
2080.000000,2.496527,0.45663721,0.12279800,0,0,not_needed,0,0,bragg,auto_sparse,2000.000000,2.643984,0,0,0,voigt,voigt,0,2.49652712,0.11041894
2090.000000,2.478913,0.45896376,0.12212212,0,0,not_needed,0,0,bragg,auto_sparse,2010.000000,2.624954,0,0,0,voigt,voigt,0,2.47891250,0.11026588
