energy_ev,selected_grazing_angle_deg,order,efficiency,diffraction_angle_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
790.0,8.52034905915667,1,1.0820118022499578e-05,6.913129430463627,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,2,0.0008318001606518791,4.797665874324153,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
790.0,8.52034905915667,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,710.0,9.580760429633404,0,0,0,voigt,voigt,0,8.52034905915667,0.4110655842486296
800.0,8.401222331558044,-15,1.414120070810821e-08,21.016335283900247,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-14,5.2874997053488414e-08,20.413864160518955,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-13,2.189133157059759e-09,19.793868045521677,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-12,3.809252846286958e-08,19.1546427253662,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-11,9.718351960828307e-08,18.494191793506303,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-10,4.680389452983234e-09,17.81015137744305,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-9,1.9683529427818596e-07,17.099687944367304,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-8,4.732839422596474e-07,16.35935639221499,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-7,9.429294225095153e-09,15.58489776106245,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-6,2.1272473310721757e-06,14.770941846776878,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-5,5.62655315150904e-06,13.910553610921113,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-4,7.80136962720459e-06,12.994509632330264,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-3,0.0015296180643581162,12.010077691662232,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-2,0.07791703751312372,10.938805491921386,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,-1,0.0016299339329538612,9.752111895705795,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,0,0.0003133787297088786,8.40122233155806,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,1,1.164704217348465e-05,6.788808786638356,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,2,0.0008674388722783388,4.650350474430354,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
800.0,8.401222331558044,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,720.0,9.43551714891327,0,0,0,voigt,voigt,0,8.401222331558044,0.4044864304996445
810.0,8.284954855405678,-15,9.092811492999336e-09,20.858689861975265,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-14,6.340889842406813e-08,20.259336905424334,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-13,2.8392737359042594e-09,19.64249414196226,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-12,3.650117596125183e-08,19.006456316257896,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-11,1.0017457644486594e-07,18.34922492075151,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-10,6.083263145973472e-09,17.66843240446751,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-9,1.9220524114610018e-07,16.961239179684526,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-8,4.854840446169945e-07,16.22419045031681,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-7,1.0070450718141249e-08,15.453011867778216,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-6,2.118834152929202e-06,14.642308676735453,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-5,5.772712904117298e-06,13.78510601426676,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-4,7.476450547115254e-06,12.872113998819117,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-3,0.0015316371090882623,11.890484701309688,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-2,0.08067856100367357,10.821551703846026,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,-1,0.0016506591008503425,9.636300862848103,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,0,0.00031056492329260116,8.284954855405687,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,1,1.2660510905342742e-05,6.6672663823205625,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,2,0.0009088015516325097,4.504897194225464,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
810.0,8.284954855405678,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,730.0,9.295260075672978,0,0,0,voigt,voigt,0,8.284954855405678,0.3988148642806364
820.0,8.171483030823165,-15,8.239473856129526e-09,20.70440489148497,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-14,6.933714534328513e-08,20.108120510581188,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-13,3.1888238828596487e-09,19.494381719724615,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-12,3.446638035310648e-08,18.861482339500427,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-11,1.0397064198231994e-07,18.20742191419825,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-10,7.59364968312405e-09,17.52982941405891,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-9,1.888671065351423e-07,16.825859459182936,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-8,4.964149447530662e-07,16.092047907963163,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-7,1.0741882973534972e-08,15.324105489442658,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-6,2.1102904522431387e-06,14.516613526115776,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-5,5.927270694693643e-06,13.662558183648088,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-4,7.171513301695088e-06,12.752584272765702,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-3,0.0015349603711912396,11.773729665317717,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-2,0.08355246863563803,10.707115566367492,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,-1,0.0016729253215293323,9.523295670824396,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,0,0.0003080206339390516,8.171483030823154,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,1,1.3785728818627807e-05,6.548447316935835,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,2,0.0009559529694989445,4.361210599614367,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
820.0,8.171483030823165,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,740.0,9.159118128746421,0,0,0,voigt,voigt,0,8.171483030823165,0.3944844056432616
830.0,8.060583044603668,-15,7.90182686771392e-09,20.55331640447949,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-14,6.347850587384166e-08,19.960050960983907,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-13,1.6142023752395922e-09,19.349366561287127,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-12,3.523307187381929e-08,18.719556192845957,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-11,1.0431693117519926e-07,18.06861757134378,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-10,9.089208909776436e-09,17.394176345873063,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-9,1.8785467880938525e-07,16.69338155318519,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-8,5.077005948335135e-07,15.962759984331655,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-7,1.130214724923454e-08,15.198007818628241,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-6,2.098870216022751e-06,14.393682957606515,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-5,6.086425830603321e-06,13.542733268843463,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-4,6.880507007871818e-06,12.635739145609946,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-3,0.0015402328479048185,11.659625369171764,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-2,0.08663195210426924,10.595301851796592,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,-1,0.001694785770117863,9.41288977118488,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,0,0.0003055014371478673,8.060583044603689,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,1,1.4979828687222511e-05,6.432095689827932,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,2,0.0010094745328946626,4.218883758098286,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
830.0,8.060583044603668,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,8.060583044603668,0.3841726668989761
840.0,7.952726223687373,-15,7.596457727646596e-09,20.405540975281568,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,7.952726223687373,0.3680187579354076
840.0,7.952726223687373,-14,3.706771368264644e-08,19.815252568880766,0,0,not_needed,0,0,bragg,auto_sparse,760.0,8.89493790678661,0,0,0,voigt,voigt,0,7.952726223687373,0.3680187579354076
